Order ID,Order Date,Customer ID,Region,Category,Product Name,Quantity,Unit Price,Amount
ORD-00993,2025-08-06,C0218,Sapporo,Books,Business Book,8,17192,116905
ORD-00994,2025-08-19,C0218,Sapporo,Software,Accounting App,4,6588,22399
ORD-00995,2025-01-04,C0257,Nagoya,Books,Programming Book,4,23835,95340
ORD-00996,2025-07-30,C0020,Sapporo,Books,Design Book,6,1596,8139
ORD-00997,2025-09-05,C0041,Osaka,Furniture,Desk,10,16278,162780
ORD-00998,2025-09-27,C0268,Sapporo,Furniture,Office Chair,9,3063,27567
ORD-00999,2025-02-15,C0277,Sapporo,Office Supplies,Copy Paper,2,22915,45830
ORD-01000,2025-06-09,C0006,Fukuoka,Books,Business Book,6,18031,108186
ORD-01001,2025-08-21,C0170,Fukuoka,Books,Programming Book,10,24545,208632
ORD-01002,2025-06-30,C0156,Sapporo,Furniture,Office Chair,3,1657,4971
ORD-01003,2025-05-14,C0294,Tokyo,Electronics,Webcam,10,6040,60400
ORD-01004,2025-12-03,C0147,Fukuoka,Furniture,Bookshelf,10,1394,17425
ORD-01005,2025-02-12,C0068,Sapporo,Office Supplies,Notebook,5,8759,43795
ORD-01006,2025-05-24,C0058,Sapporo,Furniture,Office Chair,1,24795,24795
ORD-01007,2025-03-31,C0229,Nagoya,Books,Design Book,3,22099,82871
ORD-01008,2025-03-31,C0093,Sapporo,Furniture,Bookshelf,4,16389,81945
ORD-01009,2025-01-17,C0079,Fukuoka,Furniture,Desk,3,20014,60042
ORD-01010,2025-07-31,C0086,Osaka,Software,Security Tool,8,24289,165165
ORD-01011,2025-10-23,C0060,Tokyo,Furniture,Desk,5,25255,126275
ORD-01012,2025-03-27,C0244,Sapporo,Software,Accounting App,8,10375,103750
ORD-01013,2025-04-30,C0135,Osaka,Software,Design Tool,7,16051,140446
ORD-01014,2025-09-29,C0230,Fukuoka,Software,Security Tool,5,26626,133130
ORD-01015,2025-12-14,C0273,Nagoya,Furniture,Bookshelf,1,3690,4612
ORD-01016,2025-08-10,C0139,Nagoya,Books,Design Book,5,11476,48773
ORD-01017,2025-02-20,C0237,Osaka,Furniture,Bookshelf,10,13317,133170
ORD-01018,2025-12-11,C0093,Nagoya,Books,Business Book,9,11556,130005
ORD-01019,2025-10-08,C0211,Tokyo,Electronics,Keyboard,2,891,1782
ORD-01020,2025-09-26,C0146,Nagoya,Electronics,Webcam,6,7689,46134
ORD-01021,2025-04-09,C0030,Sapporo,Electronics,Keyboard,10,3512,43900
ORD-01022,2025-12-03,C0067,Fukuoka,Office Supplies,Notebook,2,3330,8325
ORD-01023,2025-12-03,C0095,Nagoya,Books,Business Book,2,23295,58237
ORD-01024,2025-05-31,C0233,Nagoya,Software,Design Tool,2,21431,42862
ORD-01025,2025-08-07,C0038,Nagoya,Furniture,Office Chair,3,26083,66511
ORD-01026,2025-02-01,C0133,Nagoya,Software,Accounting App,6,2468,14808
ORD-01027,2025-04-02,C0202,Osaka,Software,Security Tool,8,7075,70750
ORD-01028,2025-11-27,C0221,Osaka,Software,Security Tool,3,18215,68306
ORD-01029,2025-11-11,C0018,Tokyo,Electronics,Webcam,5,3884,24275
ORD-01030,2025-02-06,C0229,Tokyo,Books,Design Book,5,25968,129840
ORD-01031,2025-09-12,C0200,Nagoya,Office Supplies,Notebook,1,22277,22277
ORD-01032,2025-03-19,C0264,Fukuoka,Furniture,Office Chair,10,621,7762
ORD-01033,2025-09-02,C0116,Tokyo,Software,Accounting App,2,18198,36396
ORD-01034,2025-07-16,C0184,Nagoya,Software,Security Tool,10,18040,153340
ORD-01035,2025-12-16,C0047,Nagoya,Furniture,Office Chair,1,21218,26522
ORD-01036,2025-10-01,C0149,Osaka,Furniture,Desk,8,25418,203344
ORD-01037,2025-04-01,C0098,Nagoya,Books,Business Book,7,22150,193812
ORD-01038,2025-12-23,C0044,Fukuoka,Software,Security Tool,6,16441,123307
ORD-01039,2025-04-08,C0123,Fukuoka,Office Supplies,Notebook,4,1331,6655
ORD-01040,2025-07-19,C0231,Tokyo,Electronics,Monitor,8,17996,122372
ORD-01041,2025-01-19,C0022,Fukuoka,Furniture,Desk,6,26313,157878
ORD-01042,2025-03-02,C0297,Osaka,Office Supplies,Copy Paper,9,5380,60525
ORD-01043,2025-02-06,C0010,Fukuoka,Electronics,Mouse,8,21924,175392
ORD-01044,2025-11-13,C0089,Tokyo,Electronics,Mouse,3,970,3637
ORD-01045,2025-06-07,C0033,Tokyo,Electronics,Webcam,10,6093,60930
ORD-01046,2025-02-28,C0033,Osaka,Software,Design Tool,10,7727,77270
ORD-01047,2025-08-07,C0062,Sapporo,Furniture,Bookshelf,7,11124,66187
ORD-01048,2025-10-07,C0024,Sapporo,Office Supplies,File Folder,4,25542,102168
ORD-01049,2025-03-30,C0073,Fukuoka,Furniture,Desk,2,9474,23685
ORD-01050,2025-03-28,C0125,Sapporo,Furniture,Bookshelf,3,14874,55777
ORD-01051,2025-01-21,C0081,Tokyo,Office Supplies,Notebook,10,12825,128250
ORD-01052,2025-09-07,C0046,Sapporo,Electronics,Keyboard,1,6379,6379
ORD-01053,2025-05-26,C0065,Osaka,Software,Design Tool,8,23187,185496
ORD-01054,2025-03-15,C0123,Osaka,Furniture,Bookshelf,8,14001,140010
ORD-01055,2025-11-09,C0046,Nagoya,Electronics,Mouse,8,20555,205550
ORD-01056,2025-06-28,C0099,Tokyo,Software,Security Tool,9,8221,73989
ORD-01057,2025-09-29,C0113,Fukuoka,Electronics,Monitor,9,17131,154179
ORD-01058,2025-11-17,C0058,Osaka,Office Supplies,File Folder,1,6847,8558
ORD-01059,2025-12-17,C0023,Tokyo,Software,Accounting App,3,5735,21506
ORD-01060,2025-11-27,C0129,Nagoya,Furniture,Office Chair,4,14743,73715
ORD-01061,2025-11-12,C0027,Sapporo,Software,Security Tool,2,24761,61902
ORD-01062,2025-04-01,C0060,Tokyo,Office Supplies,Notebook,8,17372,173720
ORD-01063,2025-05-01,C0215,Osaka,Software,Design Tool,10,11181,111810
ORD-01064,2025-12-13,C0117,Tokyo,Furniture,Desk,2,11186,27965
ORD-01065,2025-05-02,C0113,Tokyo,Software,Security Tool,7,29708,207956
ORD-01066,2025-08-30,C0224,Osaka,Books,Programming Book,1,29679,25227
ORD-01067,2025-04-21,C0192,Osaka,Books,Programming Book,3,13192,49470
ORD-01068,2025-08-23,C0172,Osaka,Office Supplies,File Folder,5,7126,30285
ORD-01069,2025-01-17,C0057,Fukuoka,Books,Business Book,5,4972,24860
ORD-01070,2025-08-23,C0152,Sapporo,Software,Security Tool,6,7704,39290
ORD-01071,2025-03-22,C0118,Tokyo,Books,Business Book,10,18612,232650
ORD-01072,2025-07-30,C0243,Fukuoka,Books,Programming Book,4,19884,67605
ORD-01073,2025-05-23,C0168,Fukuoka,Electronics,Webcam,4,8620,34480
ORD-01074,2025-10-24,C0003,Fukuoka,Office Supplies,Pen Set,10,29933,299330
ORD-01075,2025-01-23,C0218,Sapporo,Electronics,Webcam,9,1601,14409
ORD-01076,2025-07-21,C0254,Osaka,Software,Design Tool,2,15325,26052
ORD-01077,2025-02-12,C0068,Nagoya,Books,Business Book,7,7643,53501
ORD-01078,2025-06-01,C0157,Osaka,Office Supplies,Notebook,1,16221,16221
ORD-01079,2025-12-27,C0233,Fukuoka,Software,Design Tool,10,1299,16237
ORD-01080,2025-03-12,C0238,Tokyo,Software,Security Tool,6,21039,157792
ORD-01081,2025-11-18,C0017,Nagoya,Electronics,Webcam,6,17897,134227
ORD-01082,2025-08-07,C0295,Osaka,Furniture,Bookshelf,10,18274,155329
ORD-01083,2025-12-17,C0187,Tokyo,Electronics,Monitor,1,17366,21707
ORD-01084,2025-02-26,C0021,Nagoya,Software,Accounting App,8,20787,166296
ORD-01085,2025-07-07,C0105,Osaka,Office Supplies,Notebook,9,23743,181633
ORD-01086,2025-06-21,C0298,Osaka,Office Supplies,Notebook,8,24662,197296
ORD-01087,2025-04-26,C0217,Nagoya,Furniture,Office Chair,5,17000,106250
ORD-01088,2025-01-28,C0249,Sapporo,Electronics,Monitor,6,15324,91944
ORD-01089,2025-09-27,C0273,Nagoya,Electronics,Webcam,9,22726,204534
ORD-01090,2025-08-20,C0235,Tokyo,Books,Programming Book,2,6671,11340
ORD-01091,2025-02-11,C0056,Osaka,Software,Security Tool,5,3021,15105
ORD-01092,2025-05-22,C0105,Sapporo,Electronics,Mouse,8,5431,43448
ORD-01093,2025-11-18,C0278,Osaka,Electronics,Monitor,7,22860,200025
ORD-01094,2025-08-31,C0011,Nagoya,Furniture,Office Chair,8,24673,167776
ORD-01095,2025-04-07,C0267,Nagoya,Electronics,Keyboard,4,27859,139295
ORD-01096,2025-07-30,C0272,Sapporo,Books,Programming Book,6,16430,83793
ORD-01097,2025-08-16,C0157,Osaka,Software,Accounting App,10,4823,40995
ORD-01098,2025-05-14,C0025,Osaka,Office Supplies,Copy Paper,6,9941,59646
ORD-01099,2025-06-30,C0083,Sapporo,Furniture,Office Chair,3,20771,62313
ORD-01100,2025-05-27,C0122,Tokyo,Office Supplies,Pen Set,3,5783,17349
ORD-01101,2025-01-22,C0134,Nagoya,Furniture,Bookshelf,3,14947,44841
ORD-01102,2025-04-05,C0076,Nagoya,Office Supplies,Notebook,6,11767,88252
ORD-01103,2025-08-18,C0063,Tokyo,Books,Business Book,9,10381,79414
ORD-01104,2025-07-27,C0080,Tokyo,Software,Security Tool,8,10992,74745
ORD-01105,2025-10-07,C0149,Sapporo,Books,Programming Book,5,16029,80145
ORD-01106,2025-12-08,C0058,Fukuoka,Office Supplies,Copy Paper,6,23081,173107
ORD-01107,2025-01-21,C0206,Sapporo,Office Supplies,Notebook,5,1312,6560
ORD-01108,2025-04-23,C0029,Sapporo,Software,Accounting App,2,11194,27985
ORD-01109,2025-11-25,C0012,Tokyo,Office Supplies,Pen Set,5,6913,43206
ORD-01110,2025-10-03,C0202,Osaka,Software,Design Tool,2,17270,34540
ORD-01111,2025-09-09,C0029,Nagoya,Furniture,Bookshelf,10,17262,172620
ORD-01112,2025-07-23,C0191,Tokyo,Office Supplies,Copy Paper,6,13152,67075
ORD-01113,2025-05-26,C0288,Tokyo,Furniture,Office Chair,5,15100,75500
ORD-01114,2025-04-21,C0227,Nagoya,Software,Design Tool,7,26835,234806
ORD-01115,2025-03-25,C0045,Osaka,Software,Design Tool,7,5073,44388
ORD-01116,2025-04-17,C0034,Sapporo,Furniture,Office Chair,9,11490,129262
ORD-01117,2025-07-12,C0140,Fukuoka,Electronics,Keyboard,7,21432,127520
ORD-01118,2025-03-31,C0071,Osaka,Books,Programming Book,10,25247,315587
ORD-01119,2025-04-06,C0022,Nagoya,Software,Accounting App,9,16575,186468
ORD-01120,2025-10-27,C0238,Osaka,Furniture,Office Chair,9,24743,222687
ORD-01121,2025-01-14,C0242,Tokyo,Electronics,Mouse,5,10335,51675
ORD-01122,2025-12-01,C0126,Tokyo,Furniture,Office Chair,3,16618,62317
ORD-01123,2025-03-03,C0186,Sapporo,Furniture,Office Chair,2,20124,50310
ORD-01124,2025-09-04,C0244,Tokyo,Books,Programming Book,5,21078,105390
ORD-01125,2025-07-11,C0133,Osaka,Books,Design Book,10,1074,9129
ORD-01126,2025-10-25,C0070,Nagoya,Electronics,Mouse,6,15607,93642
ORD-01127,2025-03-25,C0183,Tokyo,Electronics,Monitor,6,14246,106845
ORD-01128,2025-05-29,C0100,Osaka,Furniture,Bookshelf,2,17338,34676
ORD-01129,2025-02-18,C0162,Nagoya,Books,Business Book,9,11071,99639
ORD-01130,2025-05-19,C0181,Osaka,Furniture,Desk,9,19506,175554
ORD-01131,2025-01-07,C0249,Fukuoka,Office Supplies,File Folder,6,26019,156114
ORD-01132,2025-06-24,C0258,Osaka,Office Supplies,Notebook,4,5564,22256
ORD-01133,2025-04-07,C0273,Sapporo,Books,Design Book,9,28224,317520
ORD-01134,2025-12-26,C0060,Osaka,Electronics,Webcam,8,3003,30030
ORD-01135,2025-01-09,C0186,Osaka,Software,Accounting App,5,23144,115720
ORD-01136,2025-08-15,C0156,Tokyo,Books,Design Book,6,6142,31324
ORD-01137,2025-03-02,C0117,Nagoya,Office Supplies,Pen Set,3,23045,86418
ORD-01138,2025-03-06,C0058,Tokyo,Office Supplies,Pen Set,2,14420,36050
ORD-01139,2025-01-10,C0056,Tokyo,Software,Accounting App,1,6934,6934
ORD-01140,2025-12-04,C0061,Nagoya,Books,Design Book,1,15870,19837
ORD-01141,2025-01-23,C0050,Tokyo,Electronics,Monitor,1,25225,25225
ORD-01142,2025-11-05,C0180,Tokyo,Office Supplies,Pen Set,3,22474,84277
ORD-01143,2025-02-16,C0181,Osaka,Office Supplies,File Folder,10,11897,118970
ORD-01144,2025-09-14,C0035,Tokyo,Books,Business Book,9,19185,172665
ORD-01145,2025-10-24,C0088,Sapporo,Electronics,Mouse,4,9735,38940
ORD-01146,2025-01-03,C0244,Nagoya,Electronics,Mouse,9,28395,255555
ORD-01147,2025-12-24,C0055,Osaka,Books,Business Book,8,22570,225700
ORD-01148,2025-07-01,C0117,Fukuoka,Software,Accounting App,4,17350,58990
ORD-01149,2025-02-27,C0267,Osaka,Furniture,Desk,8,4114,32912
ORD-01150,2025-09-11,C0021,Tokyo,Furniture,Bookshelf,5,18756,93780
ORD-01151,2025-06-17,C0234,Sapporo,Software,Security Tool,7,9793,68551
ORD-01152,2025-06-09,C0149,Fukuoka,Software,Security Tool,9,13845,124605
ORD-01153,2025-04-07,C0007,Fukuoka,Electronics,Webcam,6,6375,47812
ORD-01154,2025-12-11,C0044,Tokyo,Electronics,Webcam,8,17626,176260
ORD-01155,2025-03-15,C0087,Tokyo,Software,Accounting App,10,3833,47912
ORD-01156,2025-07-06,C0207,Tokyo,Office Supplies,File Folder,4,19995,67983
ORD-01157,2025-04-30,C0298,Sapporo,Software,Design Tool,8,9626,96260
ORD-01158,2025-05-20,C0208,Fukuoka,Software,Accounting App,8,22345,178760
ORD-01159,2025-09-19,C0063,Nagoya,Furniture,Desk,8,4040,32320
ORD-01160,2025-09-08,C0051,Tokyo,Software,Security Tool,3,1473,4419
ORD-01161,2025-02-04,C0196,Sapporo,Software,Design Tool,1,6368,6368
ORD-01162,2025-12-14,C0050,Tokyo,Furniture,Desk,5,20880,130500
ORD-01163,2025-12-05,C0151,Fukuoka,Books,Programming Book,8,7116,71160
ORD-01164,2025-09-09,C0277,Sapporo,Books,Programming Book,9,11759,105831
ORD-01165,2025-01-10,C0231,Nagoya,Electronics,Webcam,2,13070,26140
ORD-01166,2025-07-12,C0091,Sapporo,Software,Accounting App,1,1576,1339
ORD-01167,2025-12-04,C0221,Osaka,Furniture,Bookshelf,3,16604,62265
ORD-01168,2025-06-09,C0252,Sapporo,Software,Accounting App,2,19140,38280
ORD-01169,2025-12-17,C0288,Osaka,Books,Design Book,8,16094,160940
ORD-01170,2025-09-17,C0194,Sapporo,Electronics,Webcam,5,16710,83550
ORD-01171,2025-12-13,C0015,Sapporo,Furniture,Office Chair,6,2512,18840
ORD-01172,2025-01-24,C0299,Tokyo,Office Supplies,File Folder,6,27027,162162
ORD-01173,2025-11-17,C0177,Nagoya,Furniture,Office Chair,2,14529,36322
ORD-01174,2025-07-30,C0121,Nagoya,Furniture,Desk,4,8613,29284
ORD-01175,2025-10-31,C0173,Osaka,Electronics,Keyboard,5,4250,21250
ORD-01176,2025-01-11,C0217,Sapporo,Books,Programming Book,1,15603,15603
ORD-01177,2025-09-21,C0241,Sapporo,Software,Accounting App,1,23305,23305
ORD-01178,2025-01-12,C0166,Sapporo,Furniture,Office Chair,10,13289,132890
ORD-01179,2025-02-20,C0255,Sapporo,Software,Security Tool,4,11508,46032
ORD-01180,2025-12-08,C0187,Fukuoka,Furniture,Desk,10,10314,128925
ORD-01181,2025-04-14,C0275,Osaka,Software,Design Tool,2,28037,70092
ORD-01182,2025-05-28,C0206,Osaka,Furniture,Desk,5,19293,96465
ORD-01183,2025-11-16,C0140,Tokyo,Electronics,Keyboard,10,11537,144212
ORD-01184,2025-10-18,C0178,Tokyo,Books,Programming Book,7,7372,51604
ORD-01185,2025-11-30,C0277,Nagoya,Furniture,Bookshelf,5,14685,91781
ORD-01186,2025-04-13,C0264,Fukuoka,Software,Accounting App,5,20978,131112
ORD-01187,2025-12-10,C0265,Osaka,Books,Business Book,1,21073,26341
ORD-01188,2025-10-23,C0273,Sapporo,Software,Security Tool,8,9279,74232
ORD-01189,2025-08-11,C0103,Nagoya,Books,Design Book,1,17613,14971
ORD-01190,2025-08-25,C0154,Fukuoka,Office Supplies,Pen Set,3,24959,63645
ORD-01191,2025-07-30,C0212,Nagoya,Furniture,Desk,4,28220,95948
ORD-01192,2025-05-27,C0208,Osaka,Office Supplies,File Folder,10,8237,82370
ORD-01193,2025-02-28,C0159,Fukuoka,Office Supplies,Pen Set,1,8547,8547
ORD-01194,2025-09-06,C0019,Osaka,Books,Programming Book,7,21698,151886
ORD-01195,2025-03-23,C0143,Sapporo,Furniture,Desk,1,8967,11208
ORD-01196,2025-04-01,C0043,Nagoya,Electronics,Webcam,1,2312,2890
ORD-01197,2025-11-05,C0187,Tokyo,Furniture,Desk,7,29885,261493
ORD-01198,2025-07-23,C0257,Tokyo,Office Supplies,Pen Set,2,19209,32655
ORD-01199,2025-09-25,C0047,Osaka,Books,Design Book,5,16767,83835
ORD-01200,2025-11-04,C0300,Fukuoka,Electronics,Monitor,6,27773,208297
ORD-01201,2025-05-01,C0090,Osaka,Software,Security Tool,3,4000,12000
ORD-01202,2025-05-21,C0029,Fukuoka,Software,Accounting App,5,28775,143875
ORD-01203,2025-10-01,C0280,Fukuoka,Furniture,Bookshelf,2,10870,21740
ORD-01204,2025-09-01,C0244,Nagoya,Office Supplies,File Folder,3,12394,37182
ORD-01205,2025-06-07,C0123,Nagoya,Electronics,Keyboard,1,23132,23132
ORD-01206,2025-10-10,C0063,Sapporo,Software,Accounting App,6,27115,162690
ORD-01207,2025-05-02,C0131,Nagoya,Software,Accounting App,1,13377,13377
ORD-01208,2025-02-16,C0083,Fukuoka,Office Supplies,File Folder,4,28661,114644
ORD-01209,2025-11-20,C0018,Nagoya,Furniture,Bookshelf,7,26364,230685
ORD-01210,2025-02-11,C0171,Fukuoka,Software,Accounting App,7,28063,196441
ORD-01211,2025-02-21,C0181,Fukuoka,Office Supplies,File Folder,9,2674,24066
ORD-01212,2025-11-05,C0015,Tokyo,Books,Design Book,6,15352,115140
ORD-01213,2025-11-25,C0206,Osaka,Office Supplies,Copy Paper,3,600,2250
ORD-01214,2025-11-18,C0057,Osaka,Furniture,Office Chair,10,3194,39925
ORD-01215,2025-05-08,C0211,Nagoya,Books,Design Book,3,28253,84759
ORD-01216,2025-08-20,C0089,Sapporo,Software,Design Tool,3,9041,23054
ORD-01217,2025-06-17,C0189,Osaka,Furniture,Desk,2,14082,28164
ORD-01218,2025-07-21,C0012,Sapporo,Software,Design Tool,4,1179,4008
ORD-01219,2025-11-28,C0237,Osaka,Books,Design Book,4,3415,17075
ORD-01220,2025-05-15,C0220,Sapporo,Office Supplies,Notebook,7,20750,145250
ORD-01221,2025-05-14,C0291,Tokyo,Office Supplies,Notebook,6,6074,36444
ORD-01222,2025-01-08,C0254,Tokyo,Books,Programming Book,8,27607,220856
ORD-01223,2025-04-25,C0254,Fukuoka,Office Supplies,Pen Set,5,9935,62093
ORD-01224,2025-03-08,C0145,Osaka,Software,Security Tool,10,7563,94537
ORD-01225,2025-08-03,C0149,Nagoya,Office Supplies,Copy Paper,3,1442,3677
ORD-01226,2025-05-01,C0299,Fukuoka,Books,Programming Book,4,12612,50448
ORD-01227,2025-02-13,C0166,Fukuoka,Electronics,Webcam,3,29055,87165
ORD-01228,2025-12-18,C0132,Tokyo,Office Supplies,Copy Paper,7,24620,215425
ORD-01229,2025-02-18,C0121,Fukuoka,Books,Business Book,1,11407,11407
ORD-01230,2025-07-01,C0024,Tokyo,Books,Design Book,10,23751,201883
ORD-01231,2025-05-10,C0203,Nagoya,Books,Design Book,7,10412,72884
ORD-01232,2025-03-09,C0134,Osaka,Books,Business Book,10,6377,79712
ORD-01233,2025-09-15,C0046,Nagoya,Software,Accounting App,8,4822,38576
ORD-01234,2025-12-30,C0060,Nagoya,Books,Programming Book,3,9032,33870
ORD-01235,2025-01-23,C0185,Fukuoka,Office Supplies,Copy Paper,5,25004,125020
ORD-01236,2025-05-25,C0161,Fukuoka,Furniture,Bookshelf,5,17440,87200
ORD-01237,2025-03-26,C0078,Sapporo,Furniture,Bookshelf,8,25524,255240
ORD-01238,2025-12-03,C0028,Osaka,Software,Security Tool,4,5370,26850
ORD-01239,2025-04-04,C0240,Fukuoka,Electronics,Webcam,5,5859,36618
ORD-01240,2025-03-01,C0288,Fukuoka,Software,Security Tool,8,12182,121820
ORD-01241,2025-08-23,C0179,Tokyo,Software,Security Tool,3,4551,11605
ORD-01242,2025-04-15,C0261,Nagoya,Furniture,Desk,3,25073,94023
ORD-01243,2025-10-16,C0270,Sapporo,Books,Business Book,10,635,6350
ORD-01244,2025-04-03,C0256,Tokyo,Software,Security Tool,4,25674,128370
ORD-01245,2025-06-18,C0192,Sapporo,Electronics,Monitor,2,13416,26832
ORD-01246,2025-02-24,C0236,Fukuoka,Furniture,Desk,1,3156,3156
ORD-01247,2025-08-21,C0023,Sapporo,Furniture,Bookshelf,1,11294,9599
ORD-01248,2025-08-20,C0109,Tokyo,Furniture,Bookshelf,10,4737,40264
ORD-01249,2025-11-26,C0037,Sapporo,Furniture,Office Chair,1,24872,31090
ORD-01250,2025-11-05,C0092,Osaka,Software,Security Tool,7,8861,77533
ORD-01251,2025-07-24,C0199,Fukuoka,Electronics,Keyboard,4,5839,19852
ORD-01252,2025-05-26,C0222,Nagoya,Office Supplies,Notebook,5,16584,82920
ORD-01253,2025-12-17,C0050,Nagoya,Books,Business Book,6,22307,167302
ORD-01254,2025-09-20,C0199,Fukuoka,Office Supplies,Copy Paper,8,29513,236104
ORD-01255,2025-05-18,C0217,Nagoya,Books,Design Book,7,3456,24192
ORD-01256,2025-11-11,C0021,Sapporo,Office Supplies,Copy Paper,7,3545,31018
ORD-01257,2025-06-24,C0080,Fukuoka,Software,Design Tool,4,21720,86880
ORD-01258,2025-09-27,C0224,Tokyo,Books,Business Book,5,15842,79210
ORD-01259,2025-09-02,C0154,Osaka,Furniture,Desk,3,22923,68769
ORD-01260,2025-09-25,C0283,Tokyo,Software,Accounting App,10,2063,20630
ORD-01261,2025-01-24,C0212,Tokyo,Books,Business Book,9,14423,129807
ORD-01262,2025-08-26,C0300,Tokyo,Books,Programming Book,6,8851,45140
ORD-01263,2025-09-15,C0094,Fukuoka,Electronics,Keyboard,8,6383,51064
ORD-01264,2025-01-24,C0233,Fukuoka,Electronics,Webcam,5,10787,53935
ORD-01265,2025-11-16,C0095,Tokyo,Furniture,Office Chair,3,7416,27810
ORD-01266,2025-11-06,C0274,Tokyo,Furniture,Bookshelf,2,14714,36785
ORD-01267,2025-01-03,C0245,Fukuoka,Software,Security Tool,1,6127,6127
ORD-01268,2025-12-21,C0250,Nagoya,Software,Design Tool,10,24286,303575
ORD-01269,2025-11-13,C0155,Tokyo,Books,Programming Book,7,26866,235077
ORD-01270,2025-03-06,C0009,Osaka,Office Supplies,Notebook,4,4167,20835
ORD-01271,2025-01-14,C0124,Fukuoka,Office Supplies,Copy Paper,3,21790,65370
ORD-01272,2025-11-17,C0238,Osaka,Books,Business Book,2,10360,25900
ORD-01273,2025-08-31,C0079,Fukuoka,Software,Security Tool,2,5942,10101
ORD-01274,2025-09-06,C0125,Osaka,Software,Security Tool,8,19676,157408
ORD-01275,2025-05-31,C0005,Tokyo,Books,Programming Book,1,11439,11439
ORD-01276,2025-11-19,C0297,Sapporo,Software,Accounting App,8,24652,246520
ORD-01277,2025-10-11,C0249,Sapporo,Furniture,Desk,8,13596,108768
ORD-01278,2025-10-30,C0032,Sapporo,Books,Design Book,8,8099,64792
ORD-01279,2025-01-10,C0033,Nagoya,Software,Design Tool,6,18629,111774
ORD-01280,2025-11-28,C0178,Fukuoka,Software,Accounting App,2,16713,41782
ORD-01281,2025-12-24,C0099,Fukuoka,Software,Security Tool,3,9937,37263
ORD-01282,2025-06-26,C0174,Sapporo,Software,Security Tool,9,7699,69291
ORD-01283,2025-12-03,C0200,Fukuoka,Software,Security Tool,5,24191,151193
ORD-01284,2025-12-11,C0107,Nagoya,Furniture,Office Chair,3,20876,78285
ORD-01285,2025-12-20,C0103,Osaka,Electronics,Webcam,3,6178,23167
ORD-01286,2025-11-07,C0156,Osaka,Software,Security Tool,7,16678,145932
ORD-01287,2025-04-18,C0134,Nagoya,Books,Business Book,1,12256,15320
ORD-01288,2025-12-13,C0033,Nagoya,Office Supplies,Pen Set,9,1547,17403
ORD-01289,2025-08-09,C0115,Fukuoka,Electronics,Mouse,2,18915,32155
ORD-01290,2025-05-13,C0286,Nagoya,Furniture,Office Chair,1,25734,25734
ORD-01291,2025-03-19,C0026,Fukuoka,Books,Design Book,2,23647,59117
ORD-01292,2025-08-23,C0053,Sapporo,Electronics,Keyboard,10,20477,174054
ORD-01293,2025-01-22,C0061,Osaka,Books,Business Book,3,21141,63423
ORD-01294,2025-07-05,C0260,Fukuoka,Office Supplies,File Folder,8,25468,173182
ORD-01295,2025-02-20,C0071,Tokyo,Office Supplies,File Folder,6,27342,164052
ORD-01296,2025-04-14,C0243,Nagoya,Software,Accounting App,1,8538,10672
ORD-01297,2025-05-27,C0191,Fukuoka,Books,Business Book,2,9216,18432
ORD-01298,2025-07-04,C0117,Osaka,Office Supplies,Pen Set,9,14318,109532
ORD-01299,2025-08-08,C0265,Nagoya,Software,Accounting App,8,28431,193330
ORD-01300,2025-01-16,C0265,Tokyo,Software,Security Tool,1,24015,24015
ORD-01301,2025-02-13,C0085,Fukuoka,Furniture,Office Chair,7,25809,180663
ORD-01302,2025-02-01,C0030,Sapporo,Software,Security Tool,3,19327,57981
ORD-01303,2025-06-01,C0156,Nagoya,Software,Accounting App,9,29124,262116
ORD-01304,2025-06-26,C0076,Fukuoka,Electronics,Monitor,9,20501,184509
ORD-01305,2025-08-17,C0208,Osaka,Office Supplies,Copy Paper,6,29587,150893
ORD-01306,2025-06-04,C0200,Osaka,Electronics,Keyboard,9,11460,103140
ORD-01307,2025-09-24,C0262,Sapporo,Books,Programming Book,4,3541,14164
ORD-01308,2025-06-09,C0015,Sapporo,Books,Programming Book,3,1267,3801
ORD-01309,2025-10-31,C0217,Sapporo,Furniture,Desk,5,24306,121530
ORD-01310,2025-02-26,C0260,Nagoya,Electronics,Monitor,5,21045,105225
ORD-01311,2025-03-05,C0294,Tokyo,Electronics,Keyboard,8,10263,102630
ORD-01312,2025-08-21,C0274,Sapporo,Furniture,Desk,10,19033,161780
ORD-01313,2025-04-30,C0294,Osaka,Furniture,Office Chair,5,22353,139706
ORD-01314,2025-07-13,C0168,Sapporo,Books,Design Book,4,3948,13423
ORD-01315,2025-10-26,C0076,Fukuoka,Office Supplies,File Folder,8,3710,29680
ORD-01316,2025-07-30,C0067,Fukuoka,Electronics,Keyboard,1,14422,12258
ORD-01317,2025-04-20,C0270,Fukuoka,Software,Security Tool,6,22678,170085
ORD-01318,2025-10-29,C0136,Sapporo,Books,Design Book,7,29074,203518
ORD-01319,2025-09-13,C0214,Osaka,Software,Accounting App,8,24476,195808
ORD-01320,2025-03-15,C0235,Osaka,Books,Business Book,8,23802,238020
ORD-01321,2025-12-27,C0109,Fukuoka,Books,Design Book,2,23256,58140
ORD-01322,2025-08-31,C0061,Sapporo,Electronics,Mouse,9,12602,96405
ORD-01323,2025-07-29,C0149,Tokyo,Electronics,Keyboard,6,19235,98098
ORD-01324,2025-09-25,C0192,Nagoya,Office Supplies,Notebook,6,10491,62946
